,comp2,comp3,comp4
EU509321.1.1285,-0.004094791577450529,0.007087060595083386,0.004512131008815239
EU774979.1.1284,-0.003476149684274528,-0.008008434663864944,0.0019957497412453743
DQ804386.1.1281,0.004552941938755073,0.0017744330845721745,0.0013267977475701844
EU772868.1.1281,-0.003943640655039307,0.007449548158741034,0.002555270205374714
HM848627.1.1281,-0.009844582811962498,-0.005267871232302354,-0.003609014852473808
JN873160.1.1281,-0.007011118776085097,-0.0025609232820003073,0.0015861890049022236
EU508911.1.1280,-0.00789039585222845,-0.0030056560753084337,0.00175965609174615
EU773819.1.1280,0.00441996668403655,-0.0016989845026978516,0.006055391378225608
AY990549.1.1279,-0.00789039585222845,-0.0030056560753084337,0.00175965609174615
DQ806454.1.1279,-0.004483064875070113,-0.0051572143534472014,0.008380257281456372
AY992228.1.1278,-0.001120512979647939,-0.0015563740094710116,0.0003692897861005985
EU454511.1.1277,0.003637403815229468,0.007041817418671308,0.0024139282248978634
EU456514.1.1276,-0.005423535218863621,-0.0020055406977651066,0.00879197064372983
EU474400.1.1275,-9.832769810940982e-05,0.006528836440565858,0.0004920616285838622
JX006413.1.1275,0.0006620068977491665,0.006308469275943429,0.0008437459007889466
EF096169.1.1273,-0.00452113446091466,0.004329527784552425,0.0017170802531685956
EF099240.1.1273,-0.004586226564898356,-0.017853124153076515,0.004560388084713117
GQ492952.1.1272,0.0024146819577042225,-0.013801940563714185,0.002625846812079798
DQ815634.1.1271,-0.02311069709244521,0.0018789206547659535,0.00520193327899272
EU506733.1.1265,-0.008454427321994626,-0.010005713372207308,0.004074733707913361
EF096787.1.1262,0.003002020925174227,-0.01691521216564521,0.0032876125791742247
EF096148.1.1262,0.00382129405190372,0.0073369130270313915,0.0022908438428314317
EU451741.1.1258,0.0026182140386187837,0.003085373196413205,0.0011245730534230449
EU767964.1.1257,-0.011313182291785547,0.0010447124135474928,0.0009539123890006455
EU455418.1.1256,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
JX198654.1.1254,0.10026745053258643,-0.010562753057167832,-0.030733427631934162
EU772797.1.1253,-0.006261004862525651,0.0019413537066775568,0.002068358527621709
DQ823971.1.1252,0.001244746913698251,-0.04062977321300117,-0.01022485914164626
EU467248.1.1251,-0.008612792778464346,-0.0038808499148656763,0.0022504250463533416
LXJG02000001.288314.289563,0.006586459797944377,0.005226296447580932,0.0025250270346148245
EF451624.1.1246,0.01952040016043802,-0.008689816909034049,0.008598245457488463
DQ804938.1.1244,0.005252196754320617,-0.013148381266112393,0.0021312839962549204
EU455687.1.1243,0.0013562176460044065,-0.002747594880480464,0.007792328787766077
DQ808462.1.1241,-0.008924338663406882,0.0006608120658390422,-0.0007640012364975529
EU454870.1.1241,-0.010548088758753557,-0.0005755327570358906,0.0013784440921029886
GQ492286.1.1241,-0.003863607167398141,0.013393228493500779,0.003307916433600581
DQ807596.1.1240,0.0006882972773270542,-0.0016882098649064372,4.3777413033312946e-05
AY850448.1.1230,-0.003575882103175865,-0.014027409229330275,0.003706285024940337
EU460577.1.1225,-0.011802789004155222,0.001067436705494429,0.0010920763085234039
EU777739.1.1225,-0.016987820798781545,0.005194904011594385,0.005487378121052292
AY850431.1.1224,0.0022846475761855315,-0.004833910708717822,-0.0001812359475950323
FJ032561.1.1233,0.006087448100436186,0.0005574302922557391,0.0020135235563113825
EU490597.1.1221,0.00852286049655034,0.00477729940663363,0.003860043624172414
AY991997.1.1214,-0.005288237141676682,-0.101842913698183,-0.02949038741690773
EF603184.1.1214,0.0005654174896175673,0.009426897456177662,0.002058618508808747
FJ372021.1.1207,0.03346623845861309,0.10327427538582364,-0.03715618041215016
EU774619.1.1204,-0.0053182083636865865,-0.009558228219632103,0.005185443002630936
GQ492847.1.1200,0.012051190592779558,0.003132799449326994,0.0037532498718757024
JRJTB:03746:02255,0.019707503464369298,-0.10145588524055707,-0.06961485417995114
JRJTB:03786:02336,0.015520238606539985,0.03491922812340795,-0.07964044304674667
JRJTB:03646:02009,-0.02438522909799966,-0.016956708370365985,-0.06279388986749564
JRJTB:03225:03147,0.06856221512385269,0.009002204364104734,-0.12899386031267537
JRJTB:01295:02489,-0.0058033342007945046,-0.05155178795726702,-0.04146748993006891
JRJTB:00385:02585,-0.0020992408471486148,0.021109596983505334,-0.10850988480492099
JRJTB:01410:02669,0.14396634047284482,0.006246238933863339,-0.040124104880154526
JRJTB:03181:00586,0.0021548111212802688,0.07255320072611188,-0.06410606610065087
JRJTB:02756:01301,-0.04826128530549674,-0.035033981228389875,-0.03598373135715367
JRJTB:00577:02644,-0.04169005232368447,0.06029394404104383,-0.07410865111020641
JRJTB:03746:02755,-0.025054423993953287,-0.028605066496927643,-0.015808491038601796
JRJTB:01000:00983,0.018613982998873336,0.022276104826787668,-0.06401809596414307
JRJTB:03765:03360,0.02048876557000079,-0.058120843230173865,-0.04114612856322354
JRJTB:00242:01250,0.0030808059818351633,-0.060968200044637266,-0.01666446725688499
JRJTB:03492:01528,0.05343996125345323,0.00198332926680033,-0.005405887987973007
JRJTB:00751:00256,0.07756639077183976,-0.03526161270031321,-0.012372621169685228
JRJTB:03612:02388,-0.025004385074162208,-0.029969879643538557,-0.017292883957943032
JRJTB:00705:00302,0.010888662349012838,-0.06811935405896741,-0.042851084650279876
JRJTB:03059:01977,0.007790932725759016,0.03349953444467234,-0.023151273451987472
JRJTB:00362:02524,0.03971816809966629,-0.02162164090130199,-0.005930044061768559
JRJTB:00747:02887,-0.0018148665205069583,-0.03994472177019608,-0.016085883484401625
JRJTB:03188:02628,0.018917740078942213,0.004470265400916402,-0.020678619012925992
JRJTB:00378:00941,0.015056936620624147,0.002009565164459556,-0.014709035022727199
JRJTB:02470:01362,-0.029677317740982288,-0.004668667855257975,-0.00726086533755995
JRJTB:00956:00842,0.05264310056102967,-0.03102261196114323,-0.01934322275209878
JRJTB:00225:02033,0.033983821790251834,-7.855462159745902e-05,-0.0025409205283446344
JRJTB:00427:02598,-0.0348853762229592,-0.038991191060384595,-0.010112374072239123
JRJTB:00886:01020,-0.036207349049728776,-0.03948191294488109,-0.02224773487251719
JRJTB:01499:01881,0.06166793237761021,-0.0065461226348033025,-0.00822790942982344
JRJTB:00208:00483,-0.008392252824508546,0.00394941607404095,-0.010381912008872602
JRJTB:00498:02342,0.049181701687760294,-0.012819064736785483,-0.0021986179496053817
JRJTB:03644:01897,-0.040417529415346355,-0.04255102519086044,-0.021204295975496865
JRJTB:00584:02243,0.005779423087864083,-0.015002583470031852,-0.01271058656366677
JRJTB:02227:03044,0.01938179592793404,-0.0004774407039349803,0.00045900026260324654
JRJTB:00408:02630,0.0026343573170683377,0.02427732537274525,0.012162195896967154
JRJTB:00491:00153,0.027922485860708838,-0.0031074270721980096,-0.0040421549667642685
JRJTB:03054:00689,0.03437233235374293,-0.011465397603332565,-0.0012164399556723637
JRJTB:03555:02748,-0.0405147587489173,-0.021776538464323446,-0.01812469543355429
JRJTB:00578:00327,-0.005000255433460092,0.0017225396047121993,0.002338023965921941
JRJTB:00986:01470,-0.014906923863647625,-0.004917647146982337,0.005685285563181503
JRJTB:01679:03344,-0.020218706782838696,0.009978576181463623,0.01190129187789877
JRJTB:01969:03257,0.004390114937101728,0.01611735477589696,0.011167542849827662
JRJTB:02311:00620,-0.015633833004516914,-0.005903672283357647,0.0038415454951030883
JRJTB:02424:01920,0.02831226847729135,0.014714216481104304,-0.0031776919856453456
JRJTB:02889:03007,-0.010798981018436203,-0.004920739712724714,-0.0008222231709731685
JRJTB:00317:00317,-0.014092846850525241,0.029709496578802234,-0.02083223925088039
JRJTB:00469:02675,-0.001714776244279267,-0.006369619165506784,0.0012445667610204007
JRJTB:00953:00389,-0.03491253926950601,0.02597549364550582,-0.004521993007168461
JRJTB:01392:00511,0.053494383256170765,-0.0034118973441560944,-0.012972365746563401
JRJTB:02385:02025,-0.02468989709924809,0.033501327264119765,0.0029292328973996853
JRJTB:02598:02228,-0.013517056623671829,-0.020133178634021653,-0.011881792459226416
JRJTB:02753:00601,0.0022252239423521786,-0.0016988815986817515,0.005484404856444573
JRJTB:03097:01001,-0.008451029724364796,-0.06647944045872224,-0.02533350342998479
JRJTB:03218:01840,-0.013306779181324552,-0.006662753713672365,0.013819577144828614
JRJTB:00873:00462,0.0028745068801887454,-0.02072238880809785,0.002152319296130784
JRJTB:01261:02097,-0.017273991155660837,0.013381866249973708,-0.00960709416895661
JRJTB:01994:01326,-0.027442111480204156,0.0291193838080823,0.001214803490499383
JRJTB:02151:00410,-0.012601965864491499,-0.02549703597358904,-0.0031985585665846553
JRJTB:03112:01982,-0.002592306097843753,-0.0003557544804587947,-0.00022910386396236373
JRJTB:03241:02281,-0.008697841161401147,-0.01322060063825113,0.006546882380837677
JRJTB:03446:02949,-0.005160113179042755,0.0005783052526172793,0.007593472729235192
JRJTB:00736:00223,0.00939076037626118,0.007973997972222096,-0.00013861903683337024
JRJTB:01069:00530,-0.01931781099539108,-4.1402155365805034e-05,0.008971984274783526
JRJTB:01550:02800,0.004426203929254344,-0.021404717079247206,0.00323231896354447
JRJTB:01762:02986,-0.0059350291087186206,-0.016400500307003043,0.015011906261649895
JRJTB:02161:01819,-0.005618358065804413,-0.010374829997679327,0.005859431563463909
JRJTB:00143:00926,0.009746910736552173,-0.01275024816795781,0.010996067502341297
JRJTB:00665:01036,0.00784707821302191,0.007623326850945752,0.008140863747435728
JRJTB:00691:02512,0.04918837262675291,0.024699522279571888,-0.016744508225763302
JRJTB:00992:01605,0.01626790904567519,0.016323162749030947,-0.0006928505965254757
JRJTB:01096:01388,-0.004069025804119,0.013753727894804122,0.01436666352931359
JRJTB:01285:00431,0.03694847106683199,0.02035226215287099,-0.010741021401684609
JRJTB:01432:02087,-0.01360073179602879,-0.0014894087906015118,0.004330994584881262
JRJTB:01655:01862,0.009870088193533709,0.027179269245388434,0.008093006957097184
JRJTB:02029:02742,-0.0027227428368790264,-8.326489626215402e-05,0.002310536901824396
JRJTB:02462:00486,0.0032460887390729602,0.009713075418447665,0.01059833099151093
JRJTB:00693:02881,-0.002232072226798046,-0.012136463520265971,-0.003013963839291232
JRJTB:00738:02832,-0.00824834380360143,-0.0054257987882909255,0.007333202133231016
JRJTB:00902:01527,0.053750617964997256,0.010585418871469826,-0.005068315288089704
JRJTB:01057:00542,-0.00869144253483145,-0.002708344045208919,0.0016618366152910278
JRJTB:01516:02213,-0.01906450845861997,-0.0011275869810530824,0.009122553259203709
JRJTB:01873:02946,-0.005204976196201117,-0.017354576141272136,0.0033729053708242353
JRJTB:02197:01179,0.009610964481714885,-0.029176109157666996,0.0036337007775782194
JRJTB:02349:02742,0.003949919699959249,-0.006918204407983861,0.005022459152140763
JRJTB:02461:00442,-0.00013443207211380498,0.0036874576020093685,0.00290639707061125
JRJTB:02573:00743,0.015390276842592334,0.007088970742781742,0.007990530539567097
JRJTB:02782:02073,0.013533269701402874,-0.01634945444655428,-0.0020950302219093536
JRJTB:03063:03212,0.0028191729197071867,0.017498779193010055,0.00707310835181911
JRJTB:00078:00728,-0.00402051816610311,0.0049168624598847945,0.0008378450159894377
JRJTB:00090:00429,-0.016072716890566868,0.017496914676319066,0.002404109368816421
JRJTB:00586:02713,-0.007019088643766677,0.018404927845533162,0.009384281434347292
JRJTB:00673:01074,0.006930571105903009,0.000440439445311953,0.010077228111279094
JRJTB:00732:01949,-0.0030189414832423444,-0.0028686403185680764,-0.0013498019408093168
JRJTB:00774:01668,-0.006462945960390479,-0.02296716567229275,0.0065878739115731244
JRJTB:00889:01554,0.003345366229784907,-0.019938500999958985,0.0034923803015152917
JRJTB:00994:02862,-0.007018374987347858,0.0061594070814734786,0.004341485426249068
JRJTB:01112:00152,-0.005600195041499424,-0.012355694648195619,0.015358776665964753
JRJTB:01185:02124,0.014748985388220047,-0.015978078537811465,-0.00048542139893525005
JRJTB:01340:02080,-0.0014392532500093196,0.009648675523353523,0.0073978775552481155
JRJTB:01346:03062,-0.0006512417612163621,0.022179761140239826,0.006580512309176031
JRJTB:01406:00837,0.0048309204563763055,-0.011620946777936483,-0.0014001670393958973
JRJTB:01842:01624,-0.0025936056885599913,-0.023732384876165934,0.007506211344875794
JRJTB:01861:02305,0.0019996421619994007,-0.017358066245064405,0.003659996176765765
JRJTB:01903:01864,-0.018412820487899377,-0.0011732563825108597,0.012050494199619797
JRJTB:01937:02551,0.0032637731791921787,0.0020185306473335944,0.0035037116358298775
JRJTB:01943:01260,0.003703881648597019,0.007467461671019277,0.002220671128969789
JRJTB:01990:00935,-0.024665035698014853,0.004016169332818242,0.0012715211266815358
JRJTB:02037:01822,-0.009666344179435515,-0.002584223004041035,0.002741619208974348
JRJTB:02417:00179,-0.012127694709693658,-0.0080873827169236,0.0017251166277724975
JRJTB:02504:00966,0.018449810481434493,0.006922538784090765,0.007957937254652298
JRJTB:02528:00294,0.014714885265390547,0.010335990951615944,-0.0036138912954361405
JRJTB:02640:02112,-0.0064419297989907484,0.00010453199628819216,0.012672321763937172
JRJTB:02918:03087,0.014284536541715947,-0.011940095010186554,0.00954797633011856
JRJTB:02952:00647,0.0025169152819874805,-0.011933621580617716,-0.0026645398985384577
JRJTB:02967:02455,0.0014562904790757336,-0.019281349967765708,0.007300822641305537
JRJTB:03057:03213,0.011306424324329668,0.017128283840836825,0.01167096761181649
JRJTB:03097:01630,0.005954606818500812,-0.013528637858022937,0.009856737705003884
JRJTB:03149:03105,-0.020477231953492544,-0.00949997328494811,-0.004536366833623826
JRJTB:03611:02745,-0.003996938555722031,-0.007816092831469995,0.007647803673905398
JRJTB:00335:00752,-0.012785669785220291,-0.001994369804661426,0.005437266981453862
JRJTB:00438:02512,0.02298795601999393,0.009518686391834131,0.0028038397364963433
JRJTB:00441:00616,-0.005224796586464938,-0.006705533489685934,0.0061794750603945394
JRJTB:00528:02489,-0.01389513271120572,0.0007872178649625014,0.009990454591678261
JRJTB:00591:00733,-0.005044049045344969,0.015369612589444874,0.01361126939444507
JRJTB:00650:01902,0.008977030409399836,0.003722791666781568,0.006936164123029279
JRJTB:00702:01685,0.004551139782906533,0.012709129826808205,0.012874452299777203
JRJTB:00982:01391,-0.014560527474238024,0.014031956884396823,0.005748686035894734
JRJTB:01133:02923,-0.009507072947522222,0.0012346046587982816,0.0006464322384655567
JRJTB:01223:02706,0.0032148901615457076,0.002712303887561416,0.0035608187575121657
JRJTB:01352:02256,0.03371881085138527,-0.003282186870913016,-0.005908147234875217
JRJTB:01357:00940,0.010794374762874709,-0.009910398036857468,0.012549654371026394
JRJTB:01499:00482,0.006151198918484591,0.008245302368991644,0.006930525028815761
JRJTB:01515:00423,-0.021374162202540865,0.004750774770979423,0.00478013838942882
JRJTB:01574:01449,-0.014150629565180749,0.029721618559153572,-0.005268493989510634
JRJTB:01585:00219,-0.004785517887942999,-0.0019883266578436926,0.000675262929992799
JRJTB:01725:00528,-0.022828168600164084,0.002997653924984219,0.006403797085968789
JRJTB:01796:03260,0.0008920985124097695,-0.0032918950981992204,0.00040564273300456883
JRJTB:01837:02303,0.0026979882791913945,0.000566122752477159,0.0014325718049371559
JRJTB:01986:00771,-0.0020874905833505003,-0.006971381071361317,0.0034940871322815498
JRJTB:02047:03113,0.008930222045627776,0.005119983714476585,0.005333063670054893
JRJTB:02106:03172,0.003179552889612547,-0.001302630683504966,0.0023118567749977415
JRJTB:02131:01726,-0.0036911827744637794,0.002775389287198975,-0.00035551255312878333
JRJTB:02226:01148,-0.017028465206938608,-0.009452820006716493,-0.0011625116840188895
JRJTB:02626:02721,-0.006612435236914417,-0.01204846638748376,0.0063896556127884295
JRJTB:02681:01896,-0.004529665853327981,-0.0027428608640511763,-0.002439414117575347
JRJTB:02764:01610,-0.020148916923904452,0.009438687187188575,0.007926631340691475
JRJTB:02877:00504,-0.0021319642935530014,-0.005429925923101401,0.006807083651324501
JRJTB:02998:01331,-0.0046577839754439535,-0.0063870892473887235,0.006322448956666997
JRJTB:03146:01719,-0.002067407506275776,0.0018600201696813198,0.0005456824978474946
JRJTB:03162:02361,-0.011695072638232995,0.0011717433031984766,0.0008785476498542165
JRJTB:03357:03296,0.019425234653765354,-0.006047239965281351,0.008375682868238737
JRJTB:03427:02881,0.01672513600792827,0.005828327746358926,0.005708641150748153
JRJTB:03578:01137,-0.0029260770402928333,0.004301711093056031,0.002054375181811573
JRJTB:03619:03320,0.006762526345846529,-0.009311435358941904,-0.0003666452085512622
JRJTB:00009:00259,0.0017323711542464868,0.002177076170391788,0.003445465855319678
JRJTB:00122:00764,-0.001825638607941691,0.008087078756701198,0.009355658734915213
JRJTB:00126:00639,0.001759407217336823,0.01552458507981831,0.005580052028139965
JRJTB:00159:00739,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
JRJTB:00282:02295,-0.007039075743095856,0.011265029018439822,-0.0017768490492785568
JRJTB:00363:01083,-0.003781361949912759,0.005534201341535252,0.009939781841845957
JRJTB:00384:01697,0.004432317823653263,0.004967918047013441,0.0025484125402087236
JRJTB:00436:01895,0.00174001873988805,0.005043281027680961,0.010258898590617713
JRJTB:00439:00606,-0.004401757431645809,-0.00013030939835238846,0.0006615681019626589
JRJTB:00452:00599,-0.0013123223276966369,6.215882646352663e-05,-0.00012844251576515749
JRJTB:00483:00322,-0.00705116378003107,0.004303159647322482,0.009188243415607835
JRJTB:00522:01961,-0.0053989924676482145,0.012116286817569806,0.010519804599571938
JRJTB:00567:01604,0.007153752203458958,-0.012719904305629076,0.013918271650287996
JRJTB:00589:00327,-0.007361303559824322,0.009229900490427495,0.0013440052399239365
JRJTB:00658:00169,-1.1811125447314596e-05,0.000257897602473586,-0.00023383963181525827
JRJTB:00740:02290,-0.008424607872932376,0.0006186861699926391,0.011382152391214356
JRJTB:00745:01502,0.01296596470019825,0.00642940139226169,0.008556395684313803
JRJTB:00885:02273,-0.010705921031274017,-0.01358106055514393,0.005317957840544939
JRJTB:00926:02252,0.012103130161648204,0.027223701779721957,-0.004327828969930635
JRJTB:00936:01870,0.003879168453632905,0.012954092296030765,0.0030070508638241167
JRJTB:00949:00473,-0.015604445303180073,0.001632343727769345,0.00394334493852412
JRJTB:01041:01032,0.024842872623234466,0.015502977611835828,0.006369429662046808
JRJTB:01068:03154,0.0163750851333514,-0.0037638578949857845,-0.0010002161932067461
JRJTB:01095:01002,-0.008201640213278233,-0.003130293284002434,0.00507929638602156
JRJTB:01098:01372,0.0009756119618100415,0.006313202492948696,-0.0006062671104608909
JRJTB:01109:00726,-0.030355400504761203,0.02664992516454052,-0.034837598878862716
JRJTB:01130:03058,2.302130693608605e-05,0.0006438105802197535,-8.461774257099927e-06
JRJTB:01178:02701,0.045021234947350955,0.009545518298327301,0.0021386588202052465
JRJTB:01256:03062,-0.002853032810898003,0.03482902503491282,0.0029082605920146463
JRJTB:01282:00439,-0.02194658380857725,-0.013126322567163907,-0.003098445026925126
JRJTB:01285:00214,-0.04870146389999429,-0.038889081247348724,-0.008503084549483656
JRJTB:01310:02152,0.06519663329666155,-0.011374909487917098,-0.014960866217512971
JRJTB:01324:02632,-0.012399019218646756,0.01161335315877397,0.005289508100889886
JRJTB:01379:01625,-0.031830478850859455,-0.001583015893271687,0.0084248992202182
JRJTB:01381:02720,0.014519099538825554,-0.008561339021208338,0.001826475476534812
JRJTB:01419:00547,-0.008648617131962768,0.010313775367531494,0.0037396625158620895
JRJTB:01502:01414,-0.006854299907289191,0.010385970016907243,0.009418507163013312
JRJTB:01542:00800,0.0069048856482019005,-0.021812081908518417,0.015619622488528474
JRJTB:01597:01061,-0.00123912128842379,0.00027481391679756533,-0.00010754606269015572
JRJTB:01637:03030,-0.005288929556123251,0.016548618624596695,0.004426223951516121
JRJTB:01677:01710,0.004665424105189392,0.0035421630676752656,0.008563859255209905
JRJTB:01731:00274,-0.0028402596446492254,0.001251255276485941,0.0022714009631979643
JRJTB:01742:00571,-0.00562160036261454,9.082848888787101e-05,0.0004881376998173499
JRJTB:01747:02174,0.0027320871938434667,-0.000887848823281703,0.003474698507543692
JRJTB:01788:01733,0.004304911884812433,0.0005907098727567004,0.007090349481152313
JRJTB:01842:02707,-0.00028201433357685177,-0.00019277653226788786,0.00228874253912532
JRJTB:01872:00469,-0.009662683820113236,0.0008986494216389694,0.012775324860210787
JRJTB:01916:03054,-0.001429831829493597,-0.004513063724495575,0.0010105265282523053
JRJTB:01960:01703,-0.0002340099954475061,0.0033657509203245763,0.004287089750470833
JRJTB:02051:02117,0.0009842778174063698,0.004678314795012185,0.0055627799040313475
JRJTB:02115:02786,0.004179903426484891,0.03873488160812355,0.003013116653169004
JRJTB:02146:02136,-0.005790211234267734,-0.0009454486251922397,0.008705786085763514
JRJTB:02154:02662,-0.009170018083817066,-0.0003041841282067267,0.0013740977523986149
JRJTB:02184:01789,0.0008351166717199053,-0.0022423904275568154,0.010559217213317625
JRJTB:02296:02340,-0.0041130581872403085,0.001847850095429446,0.007219968056582548
JRJTB:02356:02211,-0.0011758870600005855,-0.006332504199436204,0.00155122231024418
JRJTB:02369:02292,-0.011143083868154529,-0.009515808930500611,-0.0037989700333976085
JRJTB:02458:01376,-0.0009189231423981095,0.005699748414550446,0.0045933432685022445
JRJTB:02478:03335,-0.0007474141609922243,-0.023896604636818888,0.010677761525824989
JRJTB:02488:00315,0.0033544063503564195,0.002232551476557122,0.003038560342913718
JRJTB:02502:03319,-0.00914582327178081,-0.014156976596337434,0.007251107913145466
JRJTB:02507:02201,-0.0014666541319756595,0.007943416678778528,0.0006259197654009622
JRJTB:02519:01461,0.006463695620167081,0.008334943452669597,0.0037265188543567757
JRJTB:02549:02898,-0.002715991832461493,0.0030667389947319572,0.001922155977754083
JRJTB:02572:01873,-0.004740213461653182,0.008118543006454,0.006926610584295305
JRJTB:02692:02756,0.008944220728258682,0.004290210885721028,0.008016359983888
JRJTB:02773:02037,0.004936278465092814,0.002571542465883116,0.0013899757470073396
JRJTB:02837:01590,0.0012659814850731251,0.005511597699486278,0.010204704736951026
JRJTB:02877:01302,0.009101021927662312,0.0037867243201098575,0.003926647566766355
JRJTB:02893:03152,-0.004609520089281156,8.86683854843141e-05,0.003960617918692107
JRJTB:03003:01842,-0.0006557931630856982,0.03161262862175571,0.0005943318866549346
JRJTB:03013:00631,0.0011133395457601247,0.0012897747199665016,0.0003533715979056886
JRJTB:03037:01705,-0.01474890420131501,0.0023991619459218703,0.0008768349544714997
JRJTB:03047:01748,-0.0037523878555085987,0.0073005401240252114,0.001547610061298099
JRJTB:03077:01928,-0.013975600782302856,0.0036504427192600645,0.005785807299267173
JRJTB:03093:00677,0.009581506800350123,-0.005060726334513294,0.006543059569891748
JRJTB:03181:03078,-0.010872723770433348,-0.011503420178198678,-0.0013688123699653958
JRJTB:03264:02252,0.013820278441720851,0.015801635190156163,0.007440434274384586
JRJTB:03337:02007,-0.0019347176034842605,0.0016338021703578792,-0.00023668368068396772
JRJTB:03545:01279,-0.013280541759007242,0.01197474529344984,0.003698590991762634
JRJTB:03672:03099,-0.0009193330723846396,0.005192068483721082,0.009425459016179381
JRJTB:03725:02401,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
JRJTB:03751:03336,-0.0427804585206077,-0.011991072734712638,-0.022635007232862277
JRJTB:00052:00678,0.005387741201991467,0.009800648702098772,0.005369780345755366
JRJTB:00070:00340,-0.0022950075132523195,-0.004714889230332147,0.0014330601473367685
JRJTB:00081:00424,0.0006206536637198576,-0.0030265753443475094,-0.0007373192868086904
JRJTB:00085:00284,-0.004401757431645809,-0.00013030939835238846,0.0006615681019626589
JRJTB:00124:00362,0.012104576472399733,0.0015034053089125383,0.004203647772420832
JRJTB:00136:00693,-3.3205506619794044e-06,0.0015893962129993238,0.0003551373482846993
JRJTB:00153:00370,0.006466653710293451,0.012037368407307935,0.004973784039045713
JRJTB:00154:00499,0.00563705455383664,-0.008237870208276134,0.01745741374118191
JRJTB:00170:00662,0.011172703188127976,-0.0032435095197655924,0.0047752074316344045
JRJTB:00172:02059,-0.0018351897203435616,0.006267257909388568,0.008138481736478511
JRJTB:00210:00335,-0.004952546194008181,-0.0013435285076188188,0.004719728621293045
JRJTB:00248:02407,-0.0024349127924595034,-0.006232731094954558,0.0016206904250548378
JRJTB:00253:00089,-0.003248389887559358,-0.0069700031320269916,0.005568333401193558
JRJTB:00268:00554,-0.004820362847417266,0.006232586196580124,0.0015471887769411598
JRJTB:00275:00678,0.0005088390679681771,-0.0024468320505543757,-0.0006461912920714717
JRJTB:00290:01934,-0.006718880778323295,-0.007696505462835855,0.0056548943398969185
JRJTB:00319:01633,-0.019814405211417193,0.019856509756502504,0.008645935143488999
JRJTB:00322:00574,0.0034070140253434104,0.0009141493962768686,0.003091798642893829
JRJTB:00323:01620,0.0007396210733775792,-0.0063312484187776795,0.006733041989963477
JRJTB:00344:00520,-0.008286004594300383,0.009441146911789322,0.004286849161893501
JRJTB:00358:00423,-0.0016802733050282166,0.003468664773001708,0.002567315585905835
JRJTB:00358:01249,-0.005921612523657631,-0.0017098305735540852,0.0008140330178864171
JRJTB:00364:02544,-0.001151071863899543,-0.007020478842886206,0.0014913459084951576
JRJTB:00366:02398,0.000704619301940919,0.0003284702069107653,0.0016647716092231153
JRJTB:00372:01709,-0.003637166923003573,0.0018594270130154354,0.006722574030327687
JRJTB:00377:02510,0.005629420382407002,0.0003613172877227497,0.0037290911377913403
JRJTB:00378:00865,-0.0052594268854036135,-0.006051221516311327,0.0023984870693062555
JRJTB:00379:01787,0.005686989494111639,-0.013614943918112077,0.0024269459272225477
JRJTB:00380:00047,-0.007737744142005785,-0.00401757516926029,0.009397360033856557
JRJTB:00386:01908,0.007065178582615341,-0.013031784717219991,0.0018026049313842863
JRJTB:00387:00587,0.003682149657475995,-0.00911576321674631,0.0013811637101395914
JRJTB:00410:00467,0.012024135115668013,-0.00897232272958714,0.009729048902288569
JRJTB:00410:01688,0.003716436643340882,0.014667553716007763,0.009639106325056815
JRJTB:00411:01376,0.013476187686258015,0.002021816926863279,0.009429358043049089
JRJTB:00421:01079,-0.0011935379942026223,-0.00034693871848602196,0.0002334228511600505
JRJTB:00443:00808,-0.025438472607720482,-0.0014281891244814484,0.003869919601881319
JRJTB:00458:01504,-0.000613822789676334,0.0072123266937752385,0.0032185163150432743
JRJTB:00473:01500,0.0012636004207883425,0.002345640005891402,0.007374602969409202
JRJTB:00477:01324,-0.024659672230939476,0.0012632993268144991,0.00511931545440142
JRJTB:00502:02120,-0.00890150370475793,-0.0002975208402175497,0.001317646846749531
JRJTB:00525:02028,-0.004602965665617073,-0.005846234389761162,0.004306682863775944
JRJTB:00525:02557,-0.020746307894138664,0.008841862100177239,0.0031484839788269423
JRJTB:00533:01454,0.013424930744314773,-0.0051555015725152685,0.01699098905929816
JRJTB:00551:00286,5.285880557277625e-05,-0.0005296310991597893,-0.000463740098185561
JRJTB:00573:01979,-0.002964892802827732,-0.0008919602030736174,0.0023696054072187825
JRJTB:00583:00932,-0.011706046280938638,-0.0012845598784747205,0.00623252764951944
JRJTB:00603:02202,0.0009095707862073804,0.007732171110560485,0.007029464427360147
JRJTB:00611:01915,-0.01000960353477047,0.020111009452251992,0.006334919777234512
JRJTB:00640:00283,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
JRJTB:00654:02836,0.002006605028456337,0.0061692917788559965,0.0015984213435400346
JRJTB:00699:00877,-0.004556004704064051,0.010057797916329507,0.00658779664771757
JRJTB:00699:00937,-0.01386516070866025,0.01254870722028511,0.010042768334912886
JRJTB:00721:00463,-0.00402232883324221,0.005957796050321636,0.014247572578376987
JRJTB:00739:02560,0.008359122903894721,-0.005757778927165214,-0.00034701729412169334
JRJTB:00739:02618,-0.008096947106234618,0.010263945677437701,0.008914514530966217
